id,score
100003,0.9670543998479844
100006,1.170620542881079
100007,0.6217301090015099
10002,0.15000000000000002
100030,1.021860547992401
100033,1.2468240781105124
100037,0.15000000000000002
100039,0.6673099536215888
100051,0.5950019323499874
100052,0.4707283785362962
100053,0.9467463258421047
100055,1.528101480635815
100056,0.7201417730306277
100057,0.15000000000000002
100060,0.7564402742777022
100073,0.9670544014312329
100074,0.45907555777521336
100077,0.9670544091495686
100082,0.9683001465746202
100083,0.7155025123152885
100088,0.15000000000000002
100098,1.130072592897341
100099,0.5675358348991723
10010,0.9670543998479844
100100,0.6475534111144953
100103,1.6333922783145687
100127,0.9670544091495686
100128,0.6430560486391186
100132,1.4087054309435185
100138,1.2059737213538024
100145,0.6563653294579125
100146,0.15000000000000002
10015,0.826402487565065
100157,0.4160988090443425
100158,1.0274936273694035
100163,0.9670543998479844
100173,0.644480418486637
100183,0.9670543998479844
100184,1.0583667514380066
100186,0.577856891148258
100194,0.5674106566526463
100196,1.254318159678951
100197,0.49589416892849836
100199,0.9670543998479844
100202,1.6213535956805571
10021,0.4194981721462683
100236,1.0733258101157843
10026,0.545830044685863
100262,1.258516249223612
10027,0.7825993926730006
100271,0.9670543998479844
100281,0.15000000000000002
100285,0.780812219827203
100292,0.7545115943532437
100296,1.4419430640293287
10030,1.805372776434524
100302,2.1008113357704135
100305,1.0275797402486204
100306,0.607276000280399
100310,0.9670544093474747
100335,0.9670543998479844
100336,0.9670543998479844
100353,1.1774937351932748
100355,0.9670543998479844
100371,0.5529966389469336
100407,0.15000000000000002
100408,0.67979069048306
100415,0.8476733625167981
100419,2.057744862721301
100427,0.967054406180978
100438,0.8953230948070996
100440,0.15000000000000002
100456,0.9670544230029919
100466,0.464263315149583
100471,0.6668234682991169
100474,0.7253219598555006
100479,0.5457230166997763
100481,0.665410362818511
100483,0.9670543998479844
100496,1.1303270573262127
100499,0.6515840901527555
100505,1.4454616067465391
100509,0.6630971345235591
100512,0.8243797107366844
100517,0.9670544091495686
100524,0.9670543998479844
100527,0.8206820915453134
100533,1.7038405273808164
100541,0.15000000000000002
100543,0.5525611969584135
100546,0.8890807785850485
100550,0.9670543998479844
100556,1.1795972013846039
100563,0.9670543998479844
100568,1.3233822696842255
100569,0.4557944343832787
100570,1.3968821468763053
100573,1.612766817235388
100574,0.9670543998479844
100590,0.9507970689912325
100598,0.8243797107366844
100600,1.1103254305431618
100609,0.7510590343037621
100614,1.8209204980405047
100615,0.6430719756230248
100633,2.175429013231769
100638,0.9670544000458904
100649,0.6506325859809295
10065,1.3204873530659824
100652,0.7414420466287993
100655,0.967054406180978
100657,0.7526038926676847
10067,0.6950079399626701
100672,0.9670544077642264
100673,0.7258074673241937
100679,0.9111491723073416
100686,0.9670543998479844
100687,0.5033246164792219
100689,1.0278632727218793
100691,0.7115140674170108
100692,0.9670543998479844
100700,0.9399270569905639
100707,1.0755189689109104
100708,0.5936477881274185
100710,0.41563683478161695
100713,1.4027089471812357
100717,0.9217478997452416
100719,0.9508128616958857
100722,0.6595040774089285
100725,0.9670543998479844
100726,1.5985562542686238
100727,1.0152758320444262
100728,0.5714924014377174
100736,1.1795972908381371
100738,0.15000000000000002
100742,2.148366900999099
100752,0.34427632027654925
100757,0.8169432621798478
100758,0.6528380343457684
100760,0.8169432621798478
100764,0.6667535389889963
100778,1.0277861467562612
100787,0.8293432688107713
100791,1.1795972514548343
100806,1.566370837762952
100811,0.6713997473940253
100812,0.7623376108705997
100815,0.7462288843002173
100821,0.5241080968291497
100823,0.9484516117954629
100824,0.7201417730306277
100825,1.6163360161823221
100826,1.1074785504722968
100829,0.3557578990206821
10083,0.8762222029617986
100832,0.6353935638675466
100835,0.15000000000000002
100868,0.890491581032984
100881,0.7474992304516491
100891,0.3988061352749354
100893,0.46558704813942314
100912,0.30127706908388063
100915,0.8197214508429168
100919,0.23163901788648217
100920,0.5964541115099565
100925,0.819958463322837
100935,1.7309415425988843
100939,0.4013987894926686
10094,0.8644180071307347
100944,0.9171094646444546
100947,0.6002615750883705
10095,0.9660376622807234
100967,2.5684604063630103
100999,0.6159024385036902
10101,0.7462288843002173
101028,1.1814928929437887
101031,0.15000000000000002
101036,0.5082995596923865
101049,0.5973717713728547
101051,0.8080142752849496
101053,2.287212905660271
101054,0.9670543998479844
101057,0.9670544077642264
101060,0.9670543998479844
101065,1.242859943397343
101079,1.0073381783091464
101080,0.8898283683811318
101086,1.4799299627193254
101087,0.32645020490745086
101092,1.1825731933815404
101131,1.0733257851796227
101162,0.9670544232008979
101168,1.0102251248550602
101198,0.9507663608994336
101199,0.9670543998479844
101223,0.9154841873561963
101225,0.9722379495913628
101227,0.4250827901705635
101231,0.7738151182420555
101232,0.9670544970198536
101233,0.5705863818642682
101234,0.7904689560411499
101237,0.6510763756465167
101247,0.764956469135359
101254,0.6449375136231539
101255,1.2974782133940606
101263,1.5770689744967967
101264,1.0806296568713154
101276,0.4872058679466136
101288,0.8243797107366844
101294,0.9670543998479844
101304,0.8366658671642655
101314,1.0073382167029195
101333,0.3080600071349182
101334,1.9724622836802155
101350,0.731186683510896
101354,0.9670543539337814
101369,0.892937072413042
101371,0.6742550284776373
101383,0.6884218582650646
10139,0.6389959888649174
101395,1.353532046754845
101397,0.7532903979707043
101398,1.8911907381378112
10142,0.7188951232586988
101426,0.7431021947646516
10144,1.1949638422229327
101447,0.15000000000000002
101461,0.15000000000000002
101465,0.7044325077440589
101477,0.4646254578838125
101489,0.6360808788042049
101516,1.5255932827247305
101525,0.6444050030724612
101544,0.6574953622999602
101545,1.0545617882045917
101546,0.7570055525284258
101560,0.7545115858432837
101569,1.4087054309435185
101570,1.3518978191656064
101571,0.9860318422550335
101572,0.507514929503668
101573,1.2504657245241106
101575,1.15816650018096
101584,0.7617355777067131
101589,1.6459214803879145
101601,0.9670544014312329
101607,0.7545116022694855
101609,1.2474897661712023
101610,1.387243413878605
101614,1.4977436948101968
101615,1.3219764203298838
101637,0.46893466702313163
101638,2.390573842904996
101639,1.119573642860632
101643,0.48494301633909354
101648,1.1131583978189152
101651,0.9670543998479844
101652,0.8799235178506934
101654,0.3747333072999027
101656,1.4822466582292688
101657,0.9670544970198536
101658,0.9670544970198536
101661,1.408705436484888
101666,0.9607850337284617
101709,0.28566453443490897
101750,0.7686032474506644
10176,0.7353816593007653
101779,3.066208148747683
101787,0.7619706646102713
101845,1.0356143851648087
101853,0.4821512649767102
101855,1.6410231669899074
101876,1.2525978110963476
101882,1.0413456732407214
101895,1.207098559755832
101907,0.763217908050865
101911,1.9104164144955575
101917,1.660526046785526
101928,0.7933072441199327
101929,0.15000000000000002
10193,0.7462288843002173
101930,0.9670544077642264
101944,0.7377164195757362
101957,0.8668803078588098
101959,0.573077731439844
10196,1.0680955065530726
10197,0.7438297658693046
101979,0.8080142752849496
101980,1.5415819537476638
10199,0.8644070753944106
102001,0.15000000000000002
102005,0.4639695715159179
102011,1.4087054309435185
10202,0.5220009304874113
102026,0.7049068844818975
102030,0.9670544014312329
10204,0.8118159784120508
102040,0.9670543998479844
102041,0.8298438298050314
102043,0.7832286344550086
102045,0.9507664056262001
102048,0.9297718481859191
102051,0.9950728805852124
102054,0.28479168257908904
102077,0.9670543998479844
102095,0.7140491795609704
102096,0.9670543998479844
102098,0.414519378670957
102106,0.15000000000000002
10212,1.4274284615647048
102133,1.7610641453880818
102134,0.7850133778061719
102138,1.4087054309435185
102139,0.9670543998479844
102140,1.4860023244516922
102142,0.6063648014562204
102157,0.9670544091495686
102159,0.4436544745170977
102161,0.6649305138795171
102171,1.4087054309435185
102173,0.49306322751799603
102181,0.45234307908685867
102189,1.9392895728815347
102191,0.85439645506558
102203,0.38814937055285553
102209,0.9619155639084056
102223,0.5279596258711537
102224,1.1144524923991415
102228,0.15000000000000002
102233,1.1341879209037866
102234,1.9115402417955922
102236,0.7222159687196836
10224,0.8177513126691338
102245,0.9670543998479844
102256,1.2309323569061232
102259,0.9670543998479844
10226,0.7769327104324475
102260,1.0617852050520014
102271,0.7462288843002173
102279,0.8211016812594607
102280,0.7069001149269754
102281,0.7983219759480561
102288,0.15000000000000002
10229,0.9504656288074329
102294,1.3101905056741088
10231,0.7293061133590527
102355,1.1022392257582396
102356,0.5647076969267802
102358,1.864756938419305
102366,0.9670544273569252
102371,0.7128241537953727
102372,0.8862423651327845
102374,0.9509135551052168
102387,0.8143202277016827
102390,0.7303262159228324
102411,1.556953100312967
102412,1.4242437582463026
102413,0.9259780140011574
102418,2.121847153059207
102426,1.392140063084662
102432,1.3519837470026688
102459,2.1065752619178966
102462,0.7547406937082995
102464,1.6067854629945941
102471,0.8570209910569246
102472,0.15000000000000002
102493,0.900043441192247
